event_name,tweet_id,image_id,tweet_text,image_path,label
hurricane_maria,921827111677104128,921827111677104128_0,Proud of my sons for helping family and friends on their 3rd trip to Puerto Rico https://t.co/Q2ZYIrzAa6,data_image/hurricane_maria/21_10_2017/921827111677104128_0.jpg,not_humanitarian
srilanka_floods,881517188347080705,881517188347080705_0,"Plantation in AKVN I/A Bagroda ,total no of plantation in all I/A of AKVN Bhopal is mora than 17000 on 2nd July 2017 https://t.co/UQSQLQ2iqO",data_image/srilanka_floods/2_7_2017/881517188347080705_0.jpg,not_humanitarian
srilanka_floods,878872432832118784,878872432832118784_0,The True Cost of Moral Outrage - https://t.co/UpqvKl7T05 https://t.co/1WKHLJ3uS1,data_image/srilanka_floods/25_6_2017/878872432832118784_0.jpg,not_humanitarian
hurricane_maria,912431473680175106,912431473680175106_0,Tropical Storm Warnings Expanded https://t.co/bBVN07i2lq https://t.co/92NN04FBV8,data_image/hurricane_maria/25_9_2017/912431473680175106_0.jpg,not_humanitarian
hurricane_maria,921396668293054465,921396668293054465_0,RT @ElectrekCo: Tesla starts shipping Powerpacks to Puerto Rico https://t.co/kCVwDp03n9 https://t.co/f1ujOLsgnP,data_image/hurricane_maria/20_10_2017/921396668293054465_0.jpg,not_humanitarian
hurricane_harvey,904433984628805632,904433984628805632_0,UPDATE 2-Colonial delays restart as fuel prices keep rising after Harvey https://t.co/g7VqsKGg9j,data_image/hurricane_harvey/3_9_2017/904433984628805632_0.png,not_humanitarian
hurricane_maria,912436785321529345,912436785321529345_0,Surfers taking advantage of swells from hurricane Maria https://t.co/upDH6Vb2En https://t.co/DAc1Fm8udE,data_image/hurricane_maria/25_9_2017/912436785321529345_0.jpg,not_humanitarian
mexico_earthquake,910622386042671108,910622386042671108_0,"7.1 Mw #earthquake near Rabosco, #Mexico; #GCCapitalIdeas cat report #reinsurance https://t.co/nyCy8KoKvh https://t.co/mvQuQXybR6",data_image/mexico_earthquake/20_9_2017/910622386042671108_0.jpg,not_humanitarian
hurricane_maria,914233914452930560,914233914452930560_0,This15-Year-Old Is Bringing Solar-Powered Lights to Hurricane Maria Victims https://t.co/IaYWdvgNHU https://t.co/v50035CgSH,data_image/hurricane_maria/30_9_2017/914233914452930560_0.jpg,not_humanitarian
hurricane_maria,916069608796368897,916069608796368897_0,We can aid with all Transportation Deployments in Puerto Rico ὩA ὩB ὨC ὨE !!!! https://t.co/lkKtHpUMo9,data_image/hurricane_maria/5_10_2017/916069608796368897_0.jpg,not_humanitarian
hurricane_maria,916078295812370432,916078295812370432_0,RT @mattmarohl: Puerto Rico is all our worst fears about Trump coming real https://t.co/bo0OGz1Mil https://t.co/Ngs7BG0SkI,data_image/hurricane_maria/5_10_2017/916078295812370432_0.jpg,not_humanitarian
mexico_earthquake,911948866567725059,911948866567725059_0,Mexico music professor: I was about to teach a class when the earthquake struck https://t.co/w9HvK6xZcO https://t.co/bozSkaILMD,data_image/mexico_earthquake/24_9_2017/911948866567725059_0.jpg,not_humanitarian
hurricane_irma,909797249781239810,909797249781239810_0,"So thankful for God's protection on us during Irma . If this tree had fallen towards our house, I might be ""gone to‚Ä¶ https://t.co/kYsJLkKNNS",data_image/hurricane_irma/18_9_2017/909797249781239810_0.jpg,not_humanitarian
hurricane_irma,910235206308831232,910235206308831232_0,"#Containers can be owned or rented by major organic brands, serve as private local gardens / #kitchen gardens #irma‚Ä¶ https://t.co/AzXSR9ila4",data_image/hurricane_irma/19_9_2017/910235206308831232_0.jpg,not_humanitarian
california_wildfires,917851921943318528,917851921943318528_0,RT @THV11: California wildfires are visible from space using nighttime imaging https://t.co/VkDyrP7NyV https://t.co/87WXbYxd2T,data_image/california_wildfires/10_10_2017/917851921943318528_0.jpg,not_humanitarian
hurricane_maria,921437660526399489,921437660526399489_0,"San Juan mayor: Puerto Rico response was a 10 if it's ""out of a scale of 100"" https://t.co/KoDP8ULgcZ https://t.co/TMtPqbSwt9",data_image/hurricane_maria/20_10_2017/921437660526399489_0.jpg,not_humanitarian
hurricane_maria,928391732517011462,928391732517011462_0,"TONIGHT @ Baked help support Puerto Rico &amp; Sierra Leone, don't forget to mention the social work club!! https://t.co/CIJdi9hKXf",data_image/hurricane_maria/8_11_2017/928391732517011462_0.jpg,not_humanitarian
hurricane_maria,922821096386199556,922821096386199556_0,Would Repealing the Jones Act Help Puerto Rico? by NIRAJ CHOKSHI via NYT https://t.co/uUuaG3fSTI https://t.co/FPUafURpMJ,data_image/hurricane_maria/24_10_2017/922821096386199556_0.jpg,not_humanitarian
hurricane_harvey,907675216163295234,907675216163295234_0,At LGAC meeting with Lt Gov Polito and MEMA Dir. Kurt Schwartz talking about lessons from Harvey and Irma https://t.co/fcAgPI5Gz7,data_image/hurricane_harvey/12_9_2017/907675216163295234_0.jpg,not_humanitarian
srilanka_floods,874288196116467712,874288196116467712_0,"Congratulations to my baby girl Na'Mora, you did it!! WeMedia, Aspen Challenge, LSC Student Rep! á¾˜Bâ¤ï¸#boganhs17 https://t.co/pnS2yK76q4",data_image/srilanka_floods/12_6_2017/874288196116467712_0.jpg,not_humanitarian
hurricane_maria,929502124723048449,929502124723048449_0,Just bought our tickets to Puerto Rico for spring break on @JetBlue! ✌ἿDὉ9 #SetToJet https://t.co/CkV0i8Hc3p,data_image/hurricane_maria/12_11_2017/929502124723048449_0.jpg,not_humanitarian
hurricane_harvey,909316098436341760,909316098436341760_0,Dont you mean all of us have a crush on Harvey á½‰4á½¢9 #Suit https://t.co/g1XIXNzpak,data_image/hurricane_harvey/17_9_2017/909316098436341760_0.jpg,not_humanitarian
hurricane_harvey,909907159093321728,909907159093321728_0,Officials report potential spills at Texas Superfund site after Harvey: report https://t.co/z9IdqouH1a https://t.co/ApGUyZtjIz,data_image/hurricane_harvey/18_9_2017/909907159093321728_0.jpg,not_humanitarian
srilanka_floods,877817946185314304,877817946185314304_0,Spanish Color Fantasy 1915 Francis Luis Mora https://t.co/IVwQZDlbpk,data_image/srilanka_floods/22_6_2017/877817946185314304_0.jpg,not_humanitarian
hurricane_maria,910785697975537664,910785697975537664_0,associated-press|A stunned Puerto Rico seeks to rebuild after Hurricane Maria|https://t.co/EkiLOCZK6t https://t.co/yRXc5voUgr,data_image/hurricane_maria/21_9_2017/910785697975537664_0.jpg,not_humanitarian
hurricane_irma,910135800750268416,910135800750268416_0,https://t.co/IT1aCXmNFQ : HHS Offers Special Medicare Reimbursement After Hurricane Irma https://t.co/JGdzG8yIh9 https://t.co/tp9ItomGEf,data_image/hurricane_irma/19_9_2017/910135800750268416_0.jpg,not_humanitarian
hurricane_irma,909424742096146432,909424742096146432_0,RT @Mambo_Bee: Im Back Live *Post Irma* Stop and say hi! https://t.co/Fw0MPFhyCW https://t.co/36s3LjHsYL,data_image/hurricane_irma/17_9_2017/909424742096146432_0.jpg,not_humanitarian
california_wildfires,920463405508677633,920463405508677633_0,"Young #SantaRosa #FireVictim gets new legs #Her #Birthday: https://t.co/rilRjGi4GX, https://t.co/Zsp8yfvd4T https://t.co/jvNMosmNLQ",data_image/california_wildfires/18_10_2017/920463405508677633_0.jpg,not_humanitarian
hurricane_irma,909767369295147009,909767369295147009_0,Lessons from Hurricane Irma: 1.¬ Roundabouts https://t.co/5CIE3RWi8o https://t.co/5CD1Z7ROy6,data_image/hurricane_irma/18_9_2017/909767369295147009_0.jpg,not_humanitarian
hurricane_maria,922552122805293058,922552122805293058_0,Stand up Puerto Rico means reconstruction. So is for the Manatee Center. https://t.co/Hwfq9hwhKh,data_image/hurricane_maria/23_10_2017/922552122805293058_0.jpg,not_humanitarian
hurricane_harvey,909137067774545921,909137067774545921_0,"Mary Gray Harvey, from a letter to Anne Sexton c. 1954, featured in ""A Self-Portrait in Letters,"" https://t.co/xO4g2fWMSO",data_image/hurricane_harvey/16_9_2017/909137067774545921_0.jpg,not_humanitarian
hurricane_harvey,908882392340766720,908882392340766720_0,#Harvey's #Lawrence Heights #Toronto https://t.co/giGb0iB9V1 fresh - good https://t.co/wHrxDqKZy3,data_image/hurricane_harvey/16_9_2017/908882392340766720_0.jpg,not_humanitarian
hurricane_harvey,904292285348708352,904292285348708352_0,Trump brings smiles to Harvey victims https://t.co/8ybUyannaG,data_image/hurricane_harvey/3_9_2017/904292285348708352_0.jpg,not_humanitarian
mexico_earthquake,910523949213138944,910523949213138944_0,".@Beyonce, @BarackObama, and @selenagomez are among those to offer kind words for Mexico. https://t.co/BYsAAYx9Mi https://t.co/voQElTGntm",data_image/mexico_earthquake/20_9_2017/910523949213138944_0.jpg,not_humanitarian
hurricane_harvey,909182703777599491,909182703777599491_0,Final Jaw Dropping Total JJ Watt Raised For Hurricane Harvey Victims Just Revealed https://t.co/ndlvf2RnEU,data_image/hurricane_harvey/16_9_2017/909182703777599491_0.jpg,not_humanitarian
srilanka_floods,875686965546336256,875686965546336256_0,Donna Mora would love to show you the #listing at 4201 Pierce Street #Hollywood #FL #r... https://t.co/ignKtJgqUO https://t.co/ZFifJjEONk,data_image/srilanka_floods/16_6_2017/875686965546336256_0.jpg,not_humanitarian
hurricane_maria,914875275275587590,914875275275587590_0,"You can help Hurricane Maria victims just by listening to Beyonce's ""Mi Gente"" remix https://t.co/h4lQ9Tn9pQ https://t.co/gppas5wGMO",data_image/hurricane_maria/2_10_2017/914875275275587590_0.jpg,not_humanitarian
hurricane_maria,921306645833175040,921306645833175040_0,RT @pettraxinc: Federal Ban Leaves Thousands of #Pets Behind in Puerto Rico ὃ6ὃ6ὃ6ὃ6ὃ6ὣBὣBὣBὣBὣB https://t.co/IJfhyvy8dc https://t.co/PHeREWIp9e,data_image/hurricane_maria/20_10_2017/921306645833175040_0.jpg,not_humanitarian
hurricane_maria,912436405552533504,912436405552533504_0,Press all here awaiting #vatf1 arrival. Delayed leaving. Not landing until 2030. #hurricanemaria #usar https://t.co/urgMDvUe2w,data_image/hurricane_maria/25_9_2017/912436405552533504_0.jpg,not_humanitarian
hurricane_maria,915973016403800065,915973016403800065_0,Trumpâ€™s taste for flattery is a disaster for Puerto Rico â€” and someday the world https://t.co/6NbL6VpXvt,data_image/hurricane_maria/5_10_2017/915973016403800065_0.jpg,not_humanitarian
mexico_earthquake,910747357700067329,910747357700067329_0,Mexico #politics refuse to donate 7 mil mdp of budget to earthquake disaster?! https://t.co/w0IZSYp9Rn,data_image/mexico_earthquake/21_9_2017/910747357700067329_0.jpg,not_humanitarian
hurricane_harvey,910173348700868608,910173348700868608_0,RT @ositablue1: á¼³4á½Š6á½¤F #Hurricane Harvey TX á½Š6á¼³4á½¤FOur prayers and support â™¥ï¸á½”A https://t.co/hb8emiKfSH,data_image/hurricane_harvey/19_9_2017/910173348700868608_0.jpg,not_humanitarian
hurricane_irma,905756150750216192,905756150750216192_0,"RT @DawgfishJ: Hurricane Irma is Threatening Us w Possible Cat 3 Conditions! Be Smart, Stay Safe! St Marys GA!!! https://t.co/JMxipqeFDj",data_image/hurricane_irma/7_9_2017/905756150750216192_0.jpg,not_humanitarian
hurricane_maria,912347940567609346,912347940567609346_0,@realDonaldTrump doesn't care about people of color. #PuertoRico #VirginIslands #HurricaneMaria https://t.co/ceBeKKS82R,data_image/hurricane_maria/25_9_2017/912347940567609346_0.jpg,not_humanitarian
iraq_iran_earthquake,930474196257275904,930474196257275904_0,https://t.co/3sKzbyhphV https://t.co/yn69QZjgdS convert partial rss to FULL RSS! #autoblog #SeoService | How social… https://t.co/478rbuKpU1,data_image/iraq_iran_earthquake/14_11_2017/930474196257275904_0.png,not_humanitarian
hurricane_harvey,905894140579381248,905894140579381248_0,Corpus Christi beer to help with Harvey relief efforts https://t.co/3DpZBogepS https://t.co/K8rF5QQR9E,data_image/hurricane_harvey/7_9_2017/905894140579381248_0.jpg,not_humanitarian
california_wildfires,919666146319781888,919666146319781888_0,This dog miraculously survived a California wildfire https://t.co/Z4C6SjMxT6 https://t.co/WetDa14emh,data_image/california_wildfires/15_10_2017/919666146319781888_0.jpg,not_humanitarian
hurricane_maria,916003250804895745,916003250804895745_0,Trump should honor his short-lived promise to 'wipe out' Puerto Rico's debt Pedro Nicolaci da Costa https://t.co/PtguZV4wZl,data_image/hurricane_maria/5_10_2017/916003250804895745_0.png,not_humanitarian
hurricane_harvey,910239029848891392,910239029848891392_0,How storms like #Harvey impact #Houston #workforce &amp; #economy @HoustonPubMedia @HPMNews887 https://t.co/KR560f8EoX https://t.co/F7qfL91a8B,data_image/hurricane_harvey/19_9_2017/910239029848891392_0.jpg,not_humanitarian
hurricane_irma,909828057371938816,909828057371938816_0,ONE WEEK AFTER IRMA: Sofas sit on sidewalks along Ocean Blvd. as recovery pushes forward on St. Simons Island https://t.co/mfePKGKBQX,data_image/hurricane_irma/18_9_2017/909828057371938816_0.jpg,not_humanitarian
hurricane_maria,927974818275872774,927974818275872774_0,Puerto Rico Oversight Official Backs Jones Act Exemptions to Boost Economy - Bloomberg https://t.co/drEeDuNVGF https://t.co/9WWSY0ohUY,data_image/hurricane_maria/7_11_2017/927974818275872774_0.jpg,not_humanitarian
california_wildfires,917864781616435201,917864781616435201_0,RT @yeeitsanthonyy: Disneyâ€™s California Adventure is on fire á½’5 https://t.co/xqZ2jbSMJM,data_image/california_wildfires/10_10_2017/917864781616435201_0.jpg,not_humanitarian
hurricane_maria,916110169490317314,916110169490317314_0,@hopper heads up: you need to make sure to exclude Puerto Rico from your automated campaigns. #Marketing https://t.co/9UjwzcbNwU,data_image/hurricane_maria/6_10_2017/916110169490317314_0.jpg,not_humanitarian
iraq_iran_earthquake,930202675727216640,930202675727216640_0,#IranQuake #IraqEarthquake Daily map by @reliefweb https://t.co/g4YkVT8nK6 https://t.co/yr7RMdujUt,data_image/iraq_iran_earthquake/13_11_2017/930202675727216640_0.jpg,not_humanitarian
srilanka_floods,879154540917993474,879154540917993474_0,"Congrats to Seana Mora, former Blue Darter 2016 grad, on being selected to the Puerto Rican national softball team https://t.co/7aRKw0lgus",data_image/srilanka_floods/26_6_2017/879154540917993474_0.jpg,not_humanitarian
hurricane_irma,909780691029757952,909780691029757952_0,"McCoy here to open The Porch up to all you hard working, thirsty, hot &amp; sweaty individuals that stayed or returned‚Ä¶ https://t.co/ZqhCW9Rflk",data_image/hurricane_irma/18_9_2017/909780691029757952_0.jpg,not_humanitarian
hurricane_irma,909719409735823360,909719409735823360_0,Harvey and Irma to slow US economy but rebound should follow #PhuketNews #PhuketNewsOnline #Phuket… https://t.co/IIOcl43jGv,data_image/hurricane_irma/18_9_2017/909719409735823360_0.jpg,rescue_volunteering_or_donation_effort
hurricane_harvey,905412661688619009,905412661688619009_0,@Deretchin ❤️hugs for Harvey collection of stuffed animals for children affected by#Harvey https://t.co/APa0m3yxWc,data_image/hurricane_harvey/6_9_2017/905412661688619009_0.jpg,rescue_volunteering_or_donation_effort
hurricane_harvey,904206758830370816,904206758830370816_0,RT @GregAbbott_TX: Thanks to the Texas National Guard for their help to rescue flooded Texans. #HurricaneHarvey https://t.co/lhpJtAne10,data_image/hurricane_harvey/3_9_2017/904206758830370816_0.jpg,rescue_volunteering_or_donation_effort
mexico_earthquake,912384355116490752,912384355116490752_0,Team of Humanity Firdt USA serving near Mexico City after earthquake we https://t.co/VeLb5jkp3n,data_image/mexico_earthquake/25_9_2017/912384355116490752_0.jpg,rescue_volunteering_or_donation_effort
mexico_earthquake,911698717949911040,911698717949911040_0,New 6.2-magnitude earthquake interrupts rescue efforts in Mexico https://t.co/YA8NYLOc5j https://t.co/3IvMBIyj9F,data_image/mexico_earthquake/23_9_2017/911698717949911040_0.jpg,rescue_volunteering_or_donation_effort
hurricane_harvey,905018812482822144,905018812482822144_0,2 minute video: Rescue mission during Harvey turns fatal - https://t.co/RnSsb47cfp https://t.co/VlInrFpXN5,data_image/hurricane_harvey/5_9_2017/905018812482822144_0.jpg,rescue_volunteering_or_donation_effort
mexico_earthquake,910709983033085952,910709983033085952_0,Regular people turn anonymous heroes after Mexico earthquake - https://t.co/1yNWp0niK2 https://t.co/6sLpRFTS0I,data_image/mexico_earthquake/21_9_2017/910709983033085952_0.jpg,rescue_volunteering_or_donation_effort
hurricane_harvey,906107650978480129,906107650978480129_0,Day 1 Hurricane Harvey Relief. Today's soup is Stuffed Green Pepper. Stop on by for the fundraiser!! https://t.co/38KLxWQkJS,data_image/hurricane_harvey/8_9_2017/906107650978480129_0.jpg,rescue_volunteering_or_donation_effort
hurricane_maria,910759069186748418,910759069186748418_0,Hurricane Maria: Final aid drop lands on Turks and Caicos as storm approaches https://t.co/paop4HC2EJ https://t.co/sydtKJwEYD,data_image/hurricane_maria/21_9_2017/910759069186748418_0.jpg,rescue_volunteering_or_donation_effort
mexico_earthquake,910652866674688001,910652866674688001_0,"This is ""Frida"", she has saved 52 people so far in Mexico's Earthquake https://t.co/hX93LPtsNQ",data_image/mexico_earthquake/20_9_2017/910652866674688001_0.jpg,rescue_volunteering_or_donation_effort
hurricane_maria,913048338253205504,913048338253205504_0,"Reuters-For desperate Puerto Ricans, #fuel a precious commodity #OOTT #HurricaneMaria https://t.co/8jJDXvB0Oy https://t.co/F98aSgUfkz",data_image/hurricane_maria/27_9_2017/913048338253205504_0.jpg,rescue_volunteering_or_donation_effort
srilanka_floods,870884328258940928,870884328258940928_0,".@UN agencies call for urgent aid to help people in #Bangladesh, #Myanmar affected by #CycloneMora. https://t.co/C1cDMJXoei",data_image/srilanka_floods/3_6_2017/870884328258940928_0.jpg,rescue_volunteering_or_donation_effort
hurricane_irma,909866063315292160,909866063315292160_0,"Pouring for a Cause! Join us at this fundraiser for Irma victims. Tix are only $35, available at:‚Ä¶ https://t.co/K4Yag4QT3O",data_image/hurricane_irma/18_9_2017/909866063315292160_0.jpg,rescue_volunteering_or_donation_effort
hurricane_harvey,908067295309828104,908067295309828104_0,#upsers Chesapeake helping Harvey https://t.co/k4tQ6bGTR7,data_image/hurricane_harvey/13_9_2017/908067295309828104_0.jpg,rescue_volunteering_or_donation_effort
hurricane_irma,909796125833441280,909796125833441280_0,Relief and gratefulness after Hurricane Irma https://t.co/Cg4US2usNF https://t.co/Q11r9c0dKn,data_image/hurricane_irma/18_9_2017/909796125833441280_0.jpg,rescue_volunteering_or_donation_effort
hurricane_harvey,906238698601279488,906238698601279488_0,@wttv4 Hoosiers helping Houston. Thank you. Prayers too. #Harvey and now #Irma https://t.co/vohf5H0gC1,data_image/hurricane_harvey/8_9_2017/906238698601279488_0.jpg,rescue_volunteering_or_donation_effort
hurricane_irma,910190751723741184,910190751723741184_0,Let's help our neighbors recover from Hurricane Irma's aftermath. Please donate what you can! @FeedingSFL… https://t.co/nLA48g2sGr,data_image/hurricane_irma/19_9_2017/910190751723741184_0.jpg,rescue_volunteering_or_donation_effort
hurricane_maria,915306994210426881,915306994210426881_0,RT @statesman: Commentary: Help Puerto Rico by urging Congress to craft an aid plan https://t.co/ybKAZSZlK7 https://t.co/jfVTbn4jvj,data_image/hurricane_maria/3_10_2017/915306994210426881_0.jpg,rescue_volunteering_or_donation_effort
hurricane_maria,912143534693679104,912143534693679104_0,"@att wants to help you connect with family, friends in PR! https://t.co/FMTUhFhMPY #hurricanemaria https://t.co/AcpBa6Qxmr",data_image/hurricane_maria/25_9_2017/912143534693679104_0.jpg,rescue_volunteering_or_donation_effort
california_wildfires,919644115465203712,919644115465203712_0,California wildfires: The stateâ€™s governor says it is â€œone of the greatestÂ trageâ€¦ https://t.co/kmoqVdjJnC https://t.co/b3ydqImJur,data_image/california_wildfires/15_10_2017/919644115465203712_0.jpg,rescue_volunteering_or_donation_effort
mexico_earthquake,911886320879812608,911886320879812608_0,@BBCOne A citizen contributing to the #mexicoearthquake rescue efforts. #trueheroes https://t.co/6AdK4m4AHM,data_image/mexico_earthquake/24_9_2017/911886320879812608_0.jpg,rescue_volunteering_or_donation_effort
mexico_earthquake,910817025072812032,910817025072812032_0,All hail Frida https://t.co/HkLbe1woS6 https://t.co/6KrUPUHxg7,data_image/mexico_earthquake/21_9_2017/910817025072812032_0.jpg,rescue_volunteering_or_donation_effort
mexico_earthquake,913323978554519552,913323978554519552_0,China donates 8.5 million dollars in aid and supplies to earthquake-ravaged Mexico https://t.co/6tYMNWwwqT,data_image/mexico_earthquake/28_9_2017/913323978554519552_0.jpg,rescue_volunteering_or_donation_effort
california_wildfires,920221872356253697,920221872356253697_0,"Dozens #Dead, thousands #Evacuated from #California: https://t.co/lwk4xTxUaM, https://t.co/DCQFi4fjrX https://t.co/Nco52aF501",data_image/california_wildfires/17_10_2017/920221872356253697_0.jpg,rescue_volunteering_or_donation_effort
hurricane_maria,922841393575419905,922841393575419905_0,"PHIBCB 2 and CBMU 202 Answer the Call in Puerto Rico, Virgin Islands and Key West. Story at https://t.co/hBLpKVu3za https://t.co/TMAFaJ3wGx",data_image/hurricane_maria/24_10_2017/922841393575419905_0.jpg,rescue_volunteering_or_donation_effort
hurricane_maria,923759556278308864,923759556278308864_0,$300mn electricity deal between US energy company &amp; Puerto Rico agency under fire https://t.co/OguilDAUfh https://t.co/s0bPOP9q6p,data_image/hurricane_maria/27_10_2017/923759556278308864_0.jpg,rescue_volunteering_or_donation_effort
hurricane_irma,909395364133863424,909395364133863424_0,@realDonaldTrump @POTUS Thank you to our beautiful @FLOTUS for coming out and supporting #Harvey and #Irma victims.‚Ä¶ https://t.co/MY9A2XrBsQ,data_image/hurricane_irma/17_9_2017/909395364133863424_0.jpg,rescue_volunteering_or_donation_effort
mexico_earthquake,910523518827167744,910523518827167744_0,At least 49 dead as strong 7.1 magnitude earthquake hit MexicoÂ City https://t.co/6wECTRmUuA https://t.co/8BP2hQ5Ilq,data_image/mexico_earthquake/20_9_2017/910523518827167744_0.jpg,rescue_volunteering_or_donation_effort
hurricane_harvey,907315378187055105,907315378187055105_0,Google will repair Hurricane Harvey victims' Pixel phones for free in Houston https://t.co/m6SCTco3Q2 #SocialMedia https://t.co/AfwjJkBghs,data_image/hurricane_harvey/11_9_2017/907315378187055105_0.jpg,rescue_volunteering_or_donation_effort
